Timestamp,API ID,Method,URL,Status Code,Latency (ms),Error
2026-09-09T20:52:28.591533,1786373852673,POST,http://localhost/api/cicd/execute,0,7.88,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.592095,1786374210148,GET,http://localhost/api/cicd/status/40665,0,7.35,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.592513,1786374210148,GET,http://localhost/api/cicd/status/40665,0,3.26,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.592842,1786374210148,GET,http://localhost/api/cicd/status/40665,0,4.86,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.593175,1786374210148,GET,http://localhost/api/cicd/status/40665,0,6.34,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.614426,1786374210148,GET,http://localhost/api/cicd/status/40665,0,1.77,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.681536,1786374210148,GET,http://localhost/api/cicd/status/40665,0,4.6,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.681790,1786373852673,POST,http://localhost/api/cicd/execute,0,2.32,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.682184,1786374210148,GET,http://localhost/api/cicd/status/40665,0,3.78,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.700010,1786373852673,POST,http://localhost/api/cicd/execute,0,8.74,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:28.700451,1786373852673,POST,http://localhost/api/cicd/execute,0,6.77,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
